Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
11/17/2004,AQS,60690003,1,5.6,ug/m3 LC,23,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
11/20/2004,AQS,60690003,1,5,ug/m3 LC,21,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
11/23/2004,AQS,60690003,1,4.6,ug/m3 LC,19,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
11/26/2004,AQS,60690003,1,6.3,ug/m3 LC,26,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
11/29/2004,AQS,60690003,1,1.4,ug/m3 LC,6,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/02/2004,AQS,60690003,1,6.1,ug/m3 LC,25,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/05/2004,AQS,60690003,1,9,ug/m3 LC,38,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/08/2004,AQS,60690003,1,0.9,ug/m3 LC,4,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/11/2004,AQS,60690003,1,2.2,ug/m3 LC,9,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/14/2004,AQS,60690003,1,3.7,ug/m3 LC,15,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/17/2004,AQS,60690003,1,1.4,ug/m3 LC,6,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/20/2004,AQS,60690003,1,8.3,ug/m3 LC,35,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/23/2004,AQS,60690003,1,4,ug/m3 LC,17,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/26/2004,AQS,60690003,1,2.7,ug/m3 LC,11,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
12/29/2004,AQS,60690003,1,0.6,ug/m3 LC,3,Pinnacles NP - Southwest of East Entrance Station,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,69,San Benito,36.48324,-121.15688
01/07/2004,AQS,60710025,1,25.3,ug/m3 LC,79,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/10/2004,AQS,60710025,1,23.1,ug/m3 LC,74,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/13/2004,AQS,60710025,1,22.8,ug/m3 LC,74,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/16/2004,AQS,60710025,1,25.5,ug/m3 LC,79,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/19/2004,AQS,60710025,1,55.5,ug/m3 LC,151,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/22/2004,AQS,60710025,1,4.3,ug/m3 LC,18,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/25/2004,AQS,60710025,1,17.4,ug/m3 LC,62,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/28/2004,AQS,60710025,1,38,ug/m3 LC,107,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
01/31/2004,AQS,60710025,1,18.9,ug/m3 LC,65,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/03/2004,AQS,60710025,1,8.5,ug/m3 LC,35,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/06/2004,AQS,60710025,1,12.6,ug/m3 LC,52,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/09/2004,AQS,60710025,1,10,ug/m3 LC,42,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/12/2004,AQS,60710025,1,9.4,ug/m3 LC,39,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/15/2004,AQS,60710025,1,35.2,ug/m3 LC,100,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/18/2004,AQS,60710025,1,27,ug/m3 LC,82,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/21/2004,AQS,60710025,1,5,ug/m3 LC,21,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/24/2004,AQS,60710025,1,7.3,ug/m3 LC,30,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
02/27/2004,AQS,60710025,1,9.4,ug/m3 LC,39,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/01/2004,AQS,60710025,1,14.3,ug/m3 LC,56,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/04/2004,AQS,60710025,1,14.7,ug/m3 LC,56,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/07/2004,AQS,60710025,1,12.5,ug/m3 LC,52,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/10/2004,AQS,60710025,1,13.5,ug/m3 LC,54,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/13/2004,AQS,60710025,1,40.8,ug/m3 LC,114,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/16/2004,AQS,60710025,1,32.8,ug/m3 LC,95,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/19/2004,AQS,60710025,1,86.1,ug/m3 LC,167,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/22/2004,AQS,60710025,1,59.9,ug/m3 LC,153,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/25/2004,AQS,60710025,1,30.2,ug/m3 LC,89,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/28/2004,AQS,60710025,1,11.6,ug/m3 LC,48,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
03/31/2004,AQS,60710025,1,22.5,ug/m3 LC,73,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/03/2004,AQS,60710025,1,15.6,ug/m3 LC,58,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/06/2004,AQS,60710025,1,21.8,ug/m3 LC,71,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/09/2004,AQS,60710025,1,40.8,ug/m3 LC,114,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/12/2004,AQS,60710025,1,28.1,ug/m3 LC,85,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/15/2004,AQS,60710025,1,23.3,ug/m3 LC,75,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/18/2004,AQS,60710025,1,7.7,ug/m3 LC,32,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/21/2004,AQS,60710025,1,17.1,ug/m3 LC,62,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/24/2004,AQS,60710025,1,11.3,ug/m3 LC,47,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/27/2004,AQS,60710025,1,15.9,ug/m3 LC,59,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
04/30/2004,AQS,60710025,1,14,ug/m3 LC,55,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/03/2004,AQS,60710025,1,15.3,ug/m3 LC,58,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/06/2004,AQS,60710025,1,11,ug/m3 LC,46,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/09/2004,AQS,60710025,1,13.7,ug/m3 LC,54,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/12/2004,AQS,60710025,1,12.8,ug/m3 LC,52,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/15/2004,AQS,60710025,1,16.2,ug/m3 LC,60,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/18/2004,AQS,60710025,1,13.8,ug/m3 LC,55,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/21/2004,AQS,60710025,1,10.5,ug/m3 LC,44,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/24/2004,AQS,60710025,1,8.8,ug/m3 LC,37,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/27/2004,AQS,60710025,1,16,ug/m3 LC,59,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
05/30/2004,AQS,60710025,1,17,ug/m3 LC,61,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/02/2004,AQS,60710025,1,21.5,ug/m3 LC,71,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/05/2004,AQS,60710025,1,29.1,ug/m3 LC,87,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/08/2004,AQS,60710025,1,15.2,ug/m3 LC,58,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/11/2004,AQS,60710025,1,14.4,ug/m3 LC,56,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/14/2004,AQS,60710025,1,15,ug/m3 LC,57,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/17/2004,AQS,60710025,1,23.8,ug/m3 LC,76,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/20/2004,AQS,60710025,1,36.5,ug/m3 LC,103,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/23/2004,AQS,60710025,1,37.4,ug/m3 LC,106,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/26/2004,AQS,60710025,1,31,ug/m3 LC,91,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
06/29/2004,AQS,60710025,1,10.3,ug/m3 LC,43,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/02/2004,AQS,60710025,1,13.1,ug/m3 LC,53,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/05/2004,AQS,60710025,1,77.5,ug/m3 LC,162,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/08/2004,AQS,60710025,1,13.3,ug/m3 LC,54,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/11/2004,AQS,60710025,1,19.8,ug/m3 LC,67,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/14/2004,AQS,60710025,1,16,ug/m3 LC,59,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/17/2004,AQS,60710025,1,13.2,ug/m3 LC,53,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/20/2004,AQS,60710025,1,15.1,ug/m3 LC,57,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/23/2004,AQS,60710025,1,19.4,ug/m3 LC,66,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/26/2004,AQS,60710025,1,19.6,ug/m3 LC,67,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
07/29/2004,AQS,60710025,1,20,ug/m3 LC,68,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/01/2004,AQS,60710025,1,17.8,ug/m3 LC,63,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/04/2004,AQS,60710025,1,13.2,ug/m3 LC,53,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/07/2004,AQS,60710025,1,20.1,ug/m3 LC,68,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/10/2004,AQS,60710025,1,13.8,ug/m3 LC,55,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/13/2004,AQS,60710025,1,24,ug/m3 LC,76,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/16/2004,AQS,60710025,1,16.8,ug/m3 LC,61,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/19/2004,AQS,60710025,1,15.8,ug/m3 LC,59,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/22/2004,AQS,60710025,1,7.5,ug/m3 LC,31,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/25/2004,AQS,60710025,1,13.3,ug/m3 LC,54,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/28/2004,AQS,60710025,1,18.5,ug/m3 LC,64,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
08/31/2004,AQS,60710025,1,27.8,ug/m3 LC,84,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/03/2004,AQS,60710025,1,14,ug/m3 LC,55,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/06/2004,AQS,60710025,1,13.6,ug/m3 LC,54,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/09/2004,AQS,60710025,1,23.5,ug/m3 LC,75,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/12/2004,AQS,60710025,1,14.4,ug/m3 LC,56,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/15/2004,AQS,60710025,1,23.6,ug/m3 LC,75,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/18/2004,AQS,60710025,1,26.6,ug/m3 LC,81,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/21/2004,AQS,60710025,1,5.8,ug/m3 LC,24,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/24/2004,AQS,60710025,1,22.9,ug/m3 LC,74,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/27/2004,AQS,60710025,1,48.6,ug/m3 LC,133,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
09/30/2004,AQS,60710025,1,10.3,ug/m3 LC,43,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/03/2004,AQS,60710025,1,29.2,ug/m3 LC,87,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/06/2004,AQS,60710025,1,45.7,ug/m3 LC,126,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/12/2004,AQS,60710025,1,14.5,ug/m3 LC,56,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/21/2004,AQS,60710025,1,9.3,ug/m3 LC,39,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/24/2004,AQS,60710025,1,29.2,ug/m3 LC,87,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/27/2004,AQS,60710025,1,6.2,ug/m3 LC,26,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
10/30/2004,AQS,60710025,1,20.3,ug/m3 LC,68,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/02/2004,AQS,60710025,1,15.5,ug/m3 LC,58,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/05/2004,AQS,60710025,1,20.5,ug/m3 LC,69,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/08/2004,AQS,60710025,1,18.5,ug/m3 LC,64,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/11/2004,AQS,60710025,1,25.7,ug/m3 LC,80,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/14/2004,AQS,60710025,1,4,ug/m3 LC,17,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/20/2004,AQS,60710025,1,37.3,ug/m3 LC,105,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
11/23/2004,AQS,60710025,1,24.2,ug/m3 LC,76,Ontario Fire Station,1,100,88101,PM2.5 - Local Conditions,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.03723364,-117.6908886
